date,location,latitude,longitude,zone,kota_adm,population_density,day_of_week,day_of_month,month,year,day_of_year,is_weekend,season,weather,temperature_c,humidity_pct,rainfall_mm,event_name,event_visitors,has_event,volume_kg,organic_kg,anorganic_kg,recyclable_kg
########,Jakarta Timur - Duren Sawit,-62.361,106.91,urban,Jakarta Timur,17300,2,30,7,2025,211,0,Kemarau,Hujan Lebat,27.1,66.7,5.6,Tidak Ada,0,0,480838.4,264722.8,216115.6,74601.28
########,Jakarta Timur - Matraman,-62.026,1.068.589,urban,Jakarta Timur,36200,2,30,7,2025,211,0,Kemarau,Hujan Lebat,29.1,55.2,7.1,Tidak Ada,0,0,925264.5,589732.5,335532.1,198707.8
########,Kepulauan Seribu - Pulau Pramuka,-5.744,1.066.145,wisata,Kepulauan Seribu,450,2,30,7,2025,211,0,Kemarau,Hujan Lebat,27.7,75,10.9,Tidak Ada,0,0,15903.41,9298.96,6604.45,2493.02
########,Jakarta Pusat - Menteng,-61.944,1.068.367,urban,Jakarta Pusat,12500,3,31,7,2025,212,0,Kemarau,Cerah,35.1,63.8,1.9,Tidak Ada,0,0,196830.2,117804.4,79025.88,38635.75
########,Jakarta Pusat - Tanah Abang,-61.857,106.811,komersial,Jakarta Pusat,22000,3,31,7,2025,212,0,Kemarau,Cerah,27.4,71.1,7.5,Tidak Ada,0,0,442230.9,275575.6,166655.4,58522.88
########,Jakarta Pusat - Kemayoran,-61.567,1.068.557,urban,Jakarta Pusat,26500,3,31,7,2025,212,0,Kemarau,Cerah,30.4,73.8,4.1,Tidak Ada,0,0,372366.9,229351.7,143015.2,67260.89
########,Jakarta Pusat - Gambir,-61.754,1.068.272,pemerintahan,Jakarta Pusat,9800,3,31,7,2025,212,0,Kemarau,Cerah,29.5,55.4,0,Tidak Ada,0,0,124401,77086.6,47314.38,24283.46
########,Jakarta Utara - Tanjung Priok,-61.247,106.877,industri,Jakarta Utara,13500,3,31,7,2025,212,0,Kemarau,Cerah,32.9,71.3,0,Tidak Ada,0,0,165768.9,106175.1,59593.81,34705.56
########,Jakarta Utara - Penjaringan,-61.171,106.796,urban,Jakarta Utara,19200,3,31,7,2025,212,0,Kemarau,Cerah,33,65.8,5.8,Tidak Ada,0,0,336061.6,196636.4,139425.2,58700.09
########,Jakarta Utara - Kelapa Gading,-61.588,1.069.054,komersial,Jakarta Utara,11800,3,31,7,2025,212,0,Kemarau,Cerah,29.5,62.4,4.1,Tidak Ada,0,0,200337,122410.7,77926.37,37990.22
########,Jakarta Barat - Cengkareng,-6.144,1.067.284,urban,Jakarta Barat,21500,3,31,7,2025,212,0,Kemarau,Cerah,28.2,63,6.7,Tidak Ada,0,0,386892.9,246506.1,140386.8,75928.58
########,Jakarta Barat - Grogol Petamburan,-61.684,1.067.851,komersial,Jakarta Barat,19800,3,31,7,2025,212,0,Kemarau,Cerah,27.9,57.6,0,Tidak Ada,0,0,372081.5,214558.9,157522.6,49245.27
########,Jakarta Barat - Tambora,-61.503,1.068.043,urban,Jakarta Barat,44400,3,31,7,2025,212,0,Kemarau,Cerah,34.9,65.2,0,Tidak Ada,0,0,742158.5,425830.4,316328.2,109940.7
########,Jakarta Barat - Kebon Jeruk,-61.901,1.067.673,urban,Jakarta Barat,17500,3,31,7,2025,212,0,Kemarau,Cerah,30,58.4,3,Tidak Ada,0,0,267300.4,149210,118090.5,51872.23
########,Jakarta Selatan - Kebayoran Baru,-62.447,1.067.969,urban,Jakarta Selatan,14800,3,31,7,2025,212,0,Kemarau,Cerah,27.5,64.7,2.6,Tidak Ada,0,0,216386.3,134362.4,82023.89,27701.61
########,Jakarta Selatan - Tebet,-62.262,1.068.492,urban,Jakarta Selatan,21200,3,31,7,2025,212,0,Kemarau,Cerah,29.4,72.1,5.4,Tidak Ada,0,0,376431.6,209708.6,166723,57775.47
########,Jakarta Selatan - Pancoran,-6.248,1.068.418,urban,Jakarta Selatan,17600,3,31,7,2025,212,0,Kemarau,Cerah,30.3,60.5,0,Tidak Ada,0,0,311095.6,186326.9,124768.7,55053.29
########,Jakarta Selatan - Jagakarsa,-63.325,1.068.256,suburban,Jakarta Selatan,11500,3,31,7,2025,212,0,Kemarau,Cerah,31.5,67.4,0.2,Tidak Ada,0,0,128124.8,80673.07,47451.67,26531.64
########,Jakarta Timur - Jatinegara,-62.194,1.068.706,komersial,Jakarta Timur,21800,3,31,7,2025,212,0,Kemarau,Cerah,34.2,72.2,2.1,Tidak Ada,0,0,340387,188907.1,151479.9,61997.99
########,Jakarta Timur - Cakung,-61.824,1.069.372,industri,Jakarta Timur,14200,3,31,7,2025,212,0,Kemarau,Cerah,33.6,56.6,1.2,Tidak Ada,0,0,172864,102521,70342.97,26764.67
########,Jakarta Timur - Duren Sawit,-62.361,106.91,urban,Jakarta Timur,17300,3,31,7,2025,212,0,Kemarau,Cerah,33.2,71.4,0,Tidak Ada,0,0,264528.9,169275.9,95253,36697.6
########,Jakarta Timur - Matraman,-62.026,1.068.589,urban,Jakarta Timur,36200,3,31,7,2025,212,0,Kemarau,Cerah,32.4,67.5,10.8,Tidak Ada,0,0,623121.5,383201.6,239919.9,84522.91
########,Kepulauan Seribu - Pulau Pramuka,-5.744,1.066.145,wisata,Kepulauan Seribu,450,3,31,7,2025,212,0,Kemarau,Cerah,31.9,76.7,1.7,Tidak Ada,0,0,10346.96,6092.6,4254.36,1607.16
8/1/2025,Jakarta Pusat - Menteng,-61.944,1.068.367,urban,Jakarta Pusat,12500,4,1,8,2025,213,0,Kemarau,Cerah,33.2,58.4,1,Tidak Ada,0,0,180794.6,111724.1,69070.56,28277.82
8/1/2025,Jakarta Pusat - Tanah Abang,-61.857,106.811,komersial,Jakarta Pusat,22000,4,1,8,2025,213,0,Kemarau,Cerah,29.3,66.7,0,Tidak Ada,0,0,406776.6,255350.1,151426.6,52456.6
8/1/2025,Jakarta Pusat - Kemayoran,-61.567,1.068.557,urban,Jakarta Pusat,26500,4,1,8,2025,213,0,Kemarau,Cerah,29,75.8,10.7,Tidak Ada,0,0,502350.9,276715.7,225635.2,62720.3
8/1/2025,Jakarta Pusat - Gambir,-61.754,1.068.272,pemerintahan,Jakarta Pusat,9800,4,1,8,2025,213,0,Kemarau,Cerah,35.6,56.5,5.8,Tidak Ada,0,0,170657.8,106822.9,63834.94,37255.03
8/1/2025,Jakarta Utara - Tanjung Priok,-61.247,106.877,industri,Jakarta Utara,13500,4,1,8,2025,213,0,Kemarau,Cerah,27.8,75.9,0.8,Tidak Ada,0,0,196508,113419,83088.97,33496.09
8/1/2025,Jakarta Utara - Penjaringan,-61.171,106.796,urban,Jakarta Utara,19200,4,1,8,2025,213,0,Kemarau,Cerah,32.5,67.5,10.5,Tidak Ada,0,0,342822.5,204496.1,138326.5,57199.73
8/1/2025,Jakarta Utara - Kelapa Gading,-61.588,1.069.054,komersial,Jakarta Utara,11800,4,1,8,2025,213,0,Kemarau,Cerah,30.5,64.5,2,Tidak Ada,0,0,285726,179006.8,106719.2,52657.99
8/1/2025,Jakarta Barat - Cengkareng,-6.144,1.067.284,urban,Jakarta Barat,21500,4,1,8,2025,213,0,Kemarau,Cerah,28.6,74.4,0,Tidak Ada,0,0,366336.5,230271.5,136065,46395.44
8/1/2025,Jakarta Barat - Grogol Petamburan,-61.684,1.067.851,komersial,Jakarta Barat,19800,4,1,8,2025,213,0,Kemarau,Cerah,33.9,75.1,6.7,Tidak Ada,0,0,473320.4,275546.3,197774.2,79934.32
8/1/2025,Jakarta Barat - Tambora,-61.503,1.068.043,urban,Jakarta Barat,44400,4,1,8,2025,213,0,Kemarau,Cerah,30.9,73.3,0.3,Tidak Ada,0,0,755627.6,472183.4,283444.3,122257
8/1/2025,Jakarta Barat - Kebon Jeruk,-61.901,1.067.673,urban,Jakarta Barat,17500,4,1,8,2025,213,0,Kemarau,Cerah,30.2,71.1,5.6,Tidak Ada,0,0,317734.7,186021.7,131713,45372.94
8/1/2025,Jakarta Selatan - Kebayoran Baru,-62.447,1.067.969,urban,Jakarta Selatan,14800,4,1,8,2025,213,0,Kemarau,Cerah,36,74.8,2.2,Tidak Ada,0,0,243634.6,153508.2,90126.36,30781.46
8/1/2025,Jakarta Selatan - Tebet,-62.262,1.068.492,urban,Jakarta Selatan,21200,4,1,8,2025,213,0,Kemarau,Cerah,29.7,65.7,0,Tidak Ada,0,0,361373.2,231565.6,129807.6,46648.92
8/1/2025,Jakarta Selatan - Pancoran,-6.248,1.068.418,urban,Jakarta Selatan,17600,4,1,8,2025,213,0,Kemarau,Cerah,31,64.1,2.6,Tidak Ada,0,0,325919.1,192133.2,133785.9,46898.49
8/1/2025,Jakarta Selatan - Jagakarsa,-63.325,1.068.256,suburban,Jakarta Selatan,11500,4,1,8,2025,213,0,Kemarau,Cerah,32.6,57.8,14.6,Tidak Ada,0,0,122954.1,74926.41,48027.69,26801.52
8/1/2025,Jakarta Timur - Jatinegara,-62.194,1.068.706,komersial,Jakarta Timur,21800,4,1,8,2025,213,0,Kemarau,Cerah,28.1,77.1,7,Tidak Ada,0,0,447237.5,253051.7,194185.8,63976.97
8/1/2025,Jakarta Timur - Cakung,-61.824,1.069.372,industri,Jakarta Timur,14200,4,1,8,2025,213,0,Kemarau,Cerah,34.4,67.5,1.8,Tidak Ada,0,0,194137.7,115198.3,78939.34,23301.76
8/1/2025,Jakarta Timur - Duren Sawit,-62.361,106.91,urban,Jakarta Timur,17300,4,1,8,2025,213,0,Kemarau,Cerah,34.3,71.6,2.1,Tidak Ada,0,0,338253.5,203605.6,134647.9,60726.6
8/1/2025,Jakarta Timur - Matraman,-62.026,1.068.589,urban,Jakarta Timur,36200,4,1,8,2025,213,0,Kemarau,Cerah,32.6,60.2,8,Tidak Ada,0,0,708897.3,408535.4,300362,93379.35
8/1/2025,Kepulauan Seribu - Pulau Pramuka,-5.744,1.066.145,wisata,Kepulauan Seribu,450,4,1,8,2025,213,0,Kemarau,Cerah,31,61,8.1,Tidak Ada,0,0,11059.83,7081.9,3977.93,2073.97
8/2/2025,Jakarta Pusat - Menteng,-61.944,1.068.367,urban,Jakarta Pusat,12500,5,2,8,2025,214,1,Kemarau,Hujan Ringan,30.1,76,1.3,Tidak Ada,0,0,322938.8,205118.6,117820.2,50106.14
8/2/2025,Jakarta Pusat - Tanah Abang,-61.857,106.811,komersial,Jakarta Pusat,22000,5,2,8,2025,214,1,Kemarau,Hujan Ringan,28.6,74.2,0,Tidak Ada,0,0,678897.1,399043.3,279853.8,131114.1
8/2/2025,Jakarta Pusat - Kemayoran,-61.567,1.068.557,urban,Jakarta Pusat,26500,5,2,8,2025,214,1,Kemarau,Hujan Ringan,29.5,73.4,0,Tidak Ada,0,0,656940.3,405305.9,251634.4,91503.4
8/2/2025,Jakarta Pusat - Gambir,-61.754,1.068.272,pemerintahan,Jakarta Pusat,9800,5,2,8,2025,214,1,Kemarau,Hujan Ringan,32.4,64.5,0,Tidak Ada,0,0,225094,132333,92760.99,48374.46
8/2/2025,Jakarta Utara - Tanjung Priok,-61.247,106.877,industri,Jakarta Utara,13500,5,2,8,2025,214,1,Kemarau,Hujan Ringan,28.4,59.4,0,Tidak Ada,0,0,245426.6,156016.9,89409.66,30848.81
8/2/2025,Jakarta Utara - Penjaringan,-61.171,106.796,urban,Jakarta Utara,19200,5,2,8,2025,214,1,Kemarau,Hujan Ringan,34.2,59.1,0.6,Tidak Ada,0,0,449841.9,291554.8,158287.1,60242.82
8/2/2025,Jakarta Utara - Kelapa Gading,-61.588,1.069.054,komersial,Jakarta Utara,11800,5,2,8,2025,214,1,Kemarau,Hujan Ringan,35,56.9,5.3,Tidak Ada,0,0,314824,199835,114989,43148.39
8/2/2025,Jakarta Barat - Cengkareng,-6.144,1.067.284,urban,Jakarta Barat,21500,5,2,8,2025,214,1,Kemarau,Hujan Ringan,33.2,76.1,8.5,Tidak Ada,0,0,418496.5,241776.9,176719.6,53648.23
8/2/2025,Jakarta Barat - Grogol Petamburan,-61.684,1.067.851,komersial,Jakarta Barat,19800,5,2,8,2025,214,1,Kemarau,Hujan Ringan,35.7,61,9.8,Tidak Ada,0,0,561465.6,315471.1,245994.5,113844.4
8/2/2025,Jakarta Barat - Tambora,-61.503,1.068.043,urban,Jakarta Barat,44400,5,2,8,2025,214,1,Kemarau,Hujan Ringan,31.4,68.3,2.8,Tidak Ada,0,0,994513.9,629716.7,364797.2,121404.9
8/2/2025,Jakarta Barat - Kebon Jeruk,-61.901,1.067.673,urban,Jakarta Barat,17500,5,2,8,2025,214,1,Kemarau,Hujan Ringan,30.7,56.5,7,Tidak Ada,0,0,374741,233265.8,141475.1,73044.03
8/2/2025,Jakarta Selatan - Kebayoran Baru,-62.447,1.067.969,urban,Jakarta Selatan,14800,5,2,8,2025,214,1,Kemarau,Hujan Ringan,30.4,70.7,1.5,Tidak Ada,0,0,339634,189225.5,150408.5,65429.55
8/2/2025,Jakarta Selatan - Tebet,-62.262,1.068.492,urban,Jakarta Selatan,21200,5,2,8,2025,214,1,Kemarau,Hujan Ringan,27.2,69.8,0,Tidak Ada,0,0,571733.4,362079.8,209653.6,119175.1
8/2/2025,Jakarta Selatan - Pancoran,-6.248,1.068.418,urban,Jakarta Selatan,17600,5,2,8,2025,214,1,Kemarau,Hujan Ringan,31.5,56.3,7.6,Tidak Ada,0,0,484095.9,269065.1,215030.8,61475.16
8/2/2025,Jakarta Selatan - Jagakarsa,-63.325,1.068.256,suburban,Jakarta Selatan,11500,5,2,8,2025,214,1,Kemarau,Hujan Ringan,32.4,74.8,6.6,Tidak Ada,0,0,209729.9,117812.1,91917.83,34711.52
8/2/2025,Jakarta Timur - Jatinegara,-62.194,1.068.706,komersial,Jakarta Timur,21800,5,2,8,2025,214,1,Kemarau,Hujan Ringan,28.6,67.9,2.5,Tidak Ada,0,0,662916.9,417363.6,245553.4,115469.1
8/2/2025,Jakarta Timur - Cakung,-61.824,1.069.372,industri,Jakarta Timur,14200,5,2,8,2025,214,1,Kemarau,Hujan Ringan,33.6,71.3,0,Tidak Ada,0,0,233964.1,136369.9,97594.2,31456.17
8/2/2025,Jakarta Timur - Duren Sawit,-62.361,106.91,urban,Jakarta Timur,17300,5,2,8,2025,214,1,Kemarau,Hujan Ringan,30.9,70,6.1,Tidak Ada,0,0,313903.4,198471.2,115432.2,42687.74
8/2/2025,Jakarta Timur - Matraman,-62.026,1.068.589,urban,Jakarta Timur,36200,5,2,8,2025,214,1,Kemarau,Hujan Ringan,27.5,67.9,8.3,Tidak Ada,0,0,872209.8,489981.7,382228.1,113500
8/2/2025,Kepulauan Seribu - Pulau Pramuka,-5.744,1.066.145,wisata,Kepulauan Seribu,450,5,2,8,2025,214,1,Kemarau,Hujan Ringan,33.8,74.7,0.6,Tidak Ada,0,0,12483.07,6971.76,5511.31,2299.12
8/3/2025,Jakarta Pusat - Menteng,-61.944,1.068.367,urban,Jakarta Pusat,12500,6,3,8,2025,215,1,Kemarau,Berawan,32.8,77.1,0,Tidak Ada,0,0,270593.3,166040.1,104553.2,51764.56
8/3/2025,Jakarta Pusat - Tanah Abang,-61.857,106.811,komersial,Jakarta Pusat,22000,6,3,8,2025,215,1,Kemarau,Berawan,29.4,73.8,7.1,Tidak Ada,0,0,626473.1,395918.8,230554.3,104018.2
8/3/2025,Jakarta Pusat - Kemayoran,-61.567,1.068.557,urban,Jakarta Pusat,26500,6,3,8,2025,215,1,Kemarau,Berawan,33,70.3,0,Tidak Ada,0,0,683998,405582.9,278415.1,109170.1
8/3/2025,Jakarta Pusat - Gambir,-61.754,1.068.272,pemerintahan,Jakarta Pusat,9800,6,3,8,2025,215,1,Kemarau,Berawan,34.4,61.6,0.1,Tidak Ada,0,0,167806.2,94497.09,73309.07,22046.01
8/3/2025,Jakarta Utara - Tanjung Priok,-61.247,106.877,industri,Jakarta Utara,13500,6,3,8,2025,215,1,Kemarau,Berawan,27.6,70,7.9,Tidak Ada,0,0,209463.7,129171.1,80292.52,45749.81
8/3/2025,Jakarta Utara - Penjaringan,-61.171,106.796,urban,Jakarta Utara,19200,6,3,8,2025,215,1,Kemarau,Berawan,31.9,69.9,1.9,Tidak Ada,0,0,384832.1,214696.9,170135.2,60482.67
8/3/2025,Jakarta Utara - Kelapa Gading,-61.588,1.069.054,komersial,Jakarta Utara,11800,6,3,8,2025,215,1,Kemarau,Berawan,31.8,74.8,3.8,Tidak Ada,0,0,313456.2,177213.6,136242.7,63600.48
8/3/2025,Jakarta Barat - Cengkareng,-6.144,1.067.284,urban,Jakarta Barat,21500,6,3,8,2025,215,1,Kemarau,Berawan,28.3,66.9,0,Tidak Ada,0,0,420842.7,249236.4,171606.3,54560.82
8/3/2025,Jakarta Barat - Grogol Petamburan,-61.684,1.067.851,komersial,Jakarta Barat,19800,6,3,8,2025,215,1,Kemarau,Berawan,28.2,68,14.1,Tidak Ada,0,0,378459.6,208638.9,169820.7,64549.22
8/3/2025,Jakarta Barat - Tambora,-61.503,1.068.043,urban,Jakarta Barat,44400,6,3,8,2025,215,1,Kemarau,Berawan,29,62.7,0.6,Tidak Ada,0,0,1032391,593170.2,439221.1,143449.2
8/3/2025,Jakarta Barat - Kebon Jeruk,-61.901,1.067.673,urban,Jakarta Barat,17500,6,3,8,2025,215,1,Kemarau,Berawan,27.4,69.2,5.9,Tidak Ada,0,0,383018.6,227337.9,155680.7,53166.4
8/3/2025,Jakarta Selatan - Kebayoran Baru,-62.447,1.067.969,urban,Jakarta Selatan,14800,6,3,8,2025,215,1,Kemarau,Berawan,27.2,77.7,10.8,Tidak Ada,0,0,335043.8,201068.3,133975.5,72800.42
8/3/2025,Jakarta Selatan - Tebet,-62.262,1.068.492,urban,Jakarta Selatan,21200,6,3,8,2025,215,1,Kemarau,Berawan,33.4,62.6,0,Tidak Ada,0,0,410369.5,256584.9,153784.6,58564.44
8/3/2025,Jakarta Selatan - Pancoran,-6.248,1.068.418,urban,Jakarta Selatan,17600,6,3,8,2025,215,1,Kemarau,Berawan,35.6,56.8,0,Tidak Ada,0,0,354629,198744.6,155884.4,63823.32
8/3/2025,Jakarta Selatan - Jagakarsa,-63.325,1.068.256,suburban,Jakarta Selatan,11500,6,3,8,2025,215,1,Kemarau,Berawan,32.4,61.8,0,Tidak Ada,0,0,194256.8,115744.3,78512.45,29895.25
8/3/2025,Jakarta Timur - Jatinegara,-62.194,1.068.706,komersial,Jakarta Timur,21800,6,3,8,2025,215,1,Kemarau,Berawan,28.4,64.2,0.1,Tidak Ada,0,0,585852.6,345160,240692.6,111344.6
8/3/2025,Jakarta Timur - Cakung,-61.824,1.069.372,industri,Jakarta Timur,14200,6,3,8,2025,215,1,Kemarau,Berawan,28.5,66.5,4.9,Tidak Ada,0,0,207716.2,123001.3,84714.95,40708.72
8/3/2025,Jakarta Timur - Duren Sawit,-62.361,106.91,urban,Jakarta Timur,17300,6,3,8,2025,215,1,Kemarau,Berawan,33.9,66.5,0,Tidak Ada,0,0,341634.2,200723.3,140910.9,63384.78
8/3/2025,Jakarta Timur - Matraman,-62.026,1.068.589,urban,Jakarta Timur,36200,6,3,8,2025,215,1,Kemarau,Berawan,31.7,61.6,2.5,Tidak Ada,0,0,767503.7,436418.1,331085.6,136496.7
8/3/2025,Kepulauan Seribu - Pulau Pramuka,-5.744,1.066.145,wisata,Kepulauan Seribu,450,6,3,8,2025,215,1,Kemarau,Berawan,27.8,73,4.6,Tidak Ada,0,0,12319.69,7354.83,4964.86,2024.72
8/4/2025,Jakarta Pusat - Menteng,-61.944,1.068.367,urban,Jakarta Pusat,12500,0,4,8,2025,216,0,Kemarau,Cerah,35.2,69.4,0.8,Tidak Ada,0,0,184323.3,102634.1,81689.21,37409.97
8/4/2025,Jakarta Pusat - Tanah Abang,-61.857,106.811,komersial,Jakarta Pusat,22000,0,4,8,2025,216,0,Kemarau,Cerah,27.8,56.3,6.9,Tidak Ada,0,0,410249.2,253739.4,156509.8,85720.39
8/4/2025,Jakarta Pusat - Kemayoran,-61.567,1.068.557,urban,Jakarta Pusat,26500,0,4,8,2025,216,0,Kemarau,Cerah,34,64.3,0,Tidak Ada,0,0,406128.5,261806.4,144322.1,84065.86
8/4/2025,Jakarta Pusat - Gambir,-61.754,1.068.272,pemerintahan,Jakarta Pusat,9800,0,4,8,2025,216,0,Kemarau,Cerah,27.8,75.1,5.9,Tidak Ada,0,0,130178,79217.86,50960.09,25331.62
8/4/2025,Jakarta Utara - Tanjung Priok,-61.247,106.877,industri,Jakarta Utara,13500,0,4,8,2025,216,0,Kemarau,Cerah,31,71.9,11.7,Tidak Ada,0,0,179983.6,100114.2,79869.37,34098.23
8/4/2025,Jakarta Utara - Penjaringan,-61.171,106.796,urban,Jakarta Utara,19200,0,4,8,2025,216,0,Kemarau,Cerah,31.7,57.8,0.5,Tidak Ada,0,0,299972.3,178394.2,121578.2,48889.95
8/4/2025,Jakarta Utara - Kelapa Gading,-61.588,1.069.054,komersial,Jakarta Utara,11800,0,4,8,2025,216,0,Kemarau,Cerah,28.9,60.5,4.8,Tidak Ada,0,0,215941.2,120599.9,95341.29,27628.8
8/4/2025,Jakarta Barat - Cengkareng,-6.144,1.067.284,urban,Jakarta Barat,21500,0,4,8,2025,216,0,Kemarau,Cerah,34.4,69.6,0,Tidak Ada,0,0,438228.2,247415.2,190813,95250.3
8/4/2025,Jakarta Barat - Grogol Petamburan,-61.684,1.067.851,komersial,Jakarta Barat,19800,0,4,8,2025,216,0,Kemarau,Cerah,30.2,56.1,1.7,Tidak Ada,0,0,372885.7,216842.1,156043.6,56650.17
8/4/2025,Jakarta Barat - Tambora,-61.503,1.068.043,urban,Jakarta Barat,44400,0,4,8,2025,216,0,Kemarau,Cerah,34,64.3,0,Tidak Ada,0,0,685457.9,437442.3,248015.6,146850.8
8/4/2025,Jakarta Barat - Kebon Jeruk,-61.901,1.067.673,urban,Jakarta Barat,17500,0,4,8,2025,216,0,Kemarau,Cerah,31.2,62.3,0,Tidak Ada,0,0,243395.6,146973.2,96422.37,40950.34
8/4/2025,Jakarta Selatan - Kebayoran Baru,-62.447,1.067.969,urban,Jakarta Selatan,14800,0,4,8,2025,216,0,Kemarau,Cerah,30,63.7,9.9,Tidak Ada,0,0,271156.9,172867.8,98289.08,53184.79
8/4/2025,Jakarta Selatan - Tebet,-62.262,1.068.492,urban,Jakarta Selatan,21200,0,4,8,2025,216,0,Kemarau,Cerah,30.8,77.1,0.4,Tidak Ada,0,0,307046.8,172219.2,134827.6,37893.27
8/4/2025,Jakarta Selatan - Pancoran,-6.248,1.068.418,urban,Jakarta Selatan,17600,0,4,8,2025,216,0,Kemarau,Cerah,28.1,61.9,4.3,Tidak Ada,0,0,318308.1,187729.3,130578.8,50432.9
8/4/2025,Jakarta Selatan - Jagakarsa,-63.325,1.068.256,suburban,Jakarta Selatan,11500,0,4,8,2025,216,0,Kemarau,Cerah,30.6,74,6.9,Tidak Ada,0,0,132013.1,75304.78,56708.29,24603.99
8/4/2025,Jakarta Timur - Jatinegara,-62.194,1.068.706,komersial,Jakarta Timur,21800,0,4,8,2025,216,0,Kemarau,Cerah,30.6,72,0,Tidak Ada,0,0,394295.5,248453.9,145841.5,80979.73
8/4/2025,Jakarta Timur - Cakung,-61.824,1.069.372,industri,Jakarta Timur,14200,0,4,8,2025,216,0,Kemarau,Cerah,34.1,76.6,4.9,Tidak Ada,0,0,186420.3,117660.9,68759.46,33066.3
8/4/2025,Jakarta Timur - Duren Sawit,-62.361,106.91,urban,Jakarta Timur,17300,0,4,8,2025,216,0,Kemarau,Cerah,29.3,75.1,5.4,Tidak Ada,0,0,247167.9,137967.1,109200.7,49732.31
8/4/2025,Jakarta Timur - Matraman,-62.026,1.068.589,urban,Jakarta Timur,36200,0,4,8,2025,216,0,Kemarau,Cerah,32.3,56.9,4,Tidak Ada,0,0,574532.1,329362.5,245169.7,119418.4
8/4/2025,Kepulauan Seribu - Pulau Pramuka,-5.744,1.066.145,wisata,Kepulauan Seribu,450,0,4,8,2025,216,0,Kemarau,Cerah,29.8,56,0,Tidak Ada,0,0,9619.27,5851.47,3767.81,2022.93
8/5/2025,Jakarta Pusat - Menteng,-61.944,1.068.367,urban,Jakarta Pusat,12500,1,5,8,2025,217,0,Kemarau,Banjir Lokal,28.3,74.2,0.5,Tidak Ada,0,0,317784.6,206063.7,111721,56022.05
8/5/2025,Jakarta Pusat - Tanah Abang,-61.857,106.811,komersial,Jakarta Pusat,22000,1,5,8,2025,217,0,Kemarau,Banjir Lokal,27.1,70.5,0,Tidak Ada,0,0,609007.6,359675,249332.7,121739.5
8/5/2025,Jakarta Pusat - Kemayoran,-61.567,1.068.557,urban,Jakarta Pusat,26500,1,5,8,2025,217,0,Kemarau,Banjir Lokal,29.6,71.5,3.9,Tidak Ada,0,0,736496.4,440797.3,295699.1,134629.7
8/5/2025,Jakarta Pusat - Gambir,-61.754,1.068.272,pemerintahan,Jakarta Pusat,9800,1,5,8,2025,217,0,Kemarau,Banjir Lokal,27.4,71.3,5.4,Tidak Ada,0,0,234279.4,145991.1,88288.35,48526.48
8/5/2025,Jakarta Utara - Tanjung Priok,-61.247,106.877,industri,Jakarta Utara,13500,1,5,8,2025,217,0,Kemarau,Banjir Lokal,27.9,61.3,10.5,Tidak Ada,0,0,355890.2,206251.1,149639.1,44330.74
8/5/2025,Jakarta Utara - Penjaringan,-61.171,106.796,urban,Jakarta Utara,19200,1,5,8,2025,217,0,Kemarau,Banjir Lokal,35.3,71.6,2.1,Tidak Ada,0,0,576747.9,356665.3,220082.7,70716.12
8/5/2025,Jakarta Utara - Kelapa Gading,-61.588,1.069.054,komersial,Jakarta Utara,11800,1,5,8,2025,217,0,Kemarau,Banjir Lokal,31.5,72.8,0,Tidak Ada,0,0,261803,168422.7,93380.35,45815.74
8/5/2025,Jakarta Barat - Cengkareng,-6.144,1.067.284,urban,Jakarta Barat,21500,1,5,8,2025,217,0,Kemarau,Banjir Lokal,33.1,66.3,5.7,Tidak Ada,0,0,510978.5,332078.7,178899.7,75664.65
8/5/2025,Jakarta Barat - Grogol Petamburan,-61.684,1.067.851,komersial,Jakarta Barat,19800,1,5,8,2025,217,0,Kemarau,Banjir Lokal,29.3,56.4,0,Tidak Ada,0,0,720247.1,449269.1,270978.1,114859
8/5/2025,Jakarta Barat - Tambora,-61.503,1.068.043,urban,Jakarta Barat,44400,1,5,8,2025,217,0,Kemarau,Banjir Lokal,29.1,77.9,5.9,Tidak Ada,0,0,1251726,778124.5,473601.7,208894.6
8/5/2025,Jakarta Barat - Kebon Jeruk,-61.901,1.067.673,urban,Jakarta Barat,17500,1,5,8,2025,217,0,Kemarau,Banjir Lokal,35.4,77.1,7,Tidak Ada,0,0,495344.9,290657.9,204687,76439.27
8/5/2025,Jakarta Selatan - Kebayoran Baru,-62.447,1.067.969,urban,Jakarta Selatan,14800,1,5,8,2025,217,0,Kemarau,Banjir Lokal,34.8,69,0,Tidak Ada,0,0,498524.9,314333.4,184191.5,94844.76
8/5/2025,Jakarta Selatan - Tebet,-62.262,1.068.492,urban,Jakarta Selatan,21200,1,5,8,2025,217,0,Kemarau,Banjir Lokal,28.4,56.3,9.1,Tidak Ada,0,0,483079,269233.4,213845.6,60652.6
8/5/2025,Jakarta Selatan - Pancoran,-6.248,1.068.418,urban,Jakarta Selatan,17600,1,5,8,2025,217,0,Kemarau,Banjir Lokal,31.7,67.6,7.3,Tidak Ada,0,0,374929.8,207196.5,167733.2,45812.42
8/5/2025,Jakarta Selatan - Jagakarsa,-63.325,1.068.256,suburban,Jakarta Selatan,11500,1,5,8,2025,217,0,Kemarau,Banjir Lokal,28.4,55.9,1.9,Tidak Ada,0,0,240006.3,135024.4,104981.9,40669.49
